FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry,MeasureDescription
1563,1457,1.4,2004-02-19,
1564,617,0.9721,1997-05-01,
1564,320,1.23,1997-05-01,
1564,1037,1.21513,2003-04-28,
1564,1038,2.43026,2003-04-28,
1564,1457,1.4,2004-02-19,
1565,617,0.9721,1997-05-01,
1565,320,1.18,1997-05-01,
1565,1037,1.21513,2003-04-28,
1565,1038,2.43026,2003-04-28,
1565,1457,1.4,2004-02-19,
1566,320,1.18,1997-05-01,
1566,617,0.9721,1997-05-01,
1566,1037,1.21513,2003-04-28,
1566,1038,2.43026,2003-04-28,
1566,1457,1.4,2004-02-19,
1567,341,1.03128,1997-05-01,
1567,383,1.2891,2003-04-28,
1567,415,2.57819,2003-04-28,
1567,388,1.54692,2004-02-19,
1568,341,1.05241,1997-05-01,
1568,383,1.31551,2003-04-28,
1568,415,2.63102,2003-04-28,
1568,388,1.5786099999999998,2004-02-19,
1569,341,1.07354,1997-05-01,
1569,383,1.34193,2003-04-28,
1569,415,2.68385,2003-04-28,
1569,388,1.6103200000000002,2004-02-19,
1570,341,1.05664,1999-06-08,
1570,383,1.3207900000000001,2003-04-28,
1570,415,2.64159,2003-04-28,
1571,341,1.16605,1999-06-14,
1571,383,1.4584000000000001,2003-04-28,
1572,341,1.04396,1999-06-08,
1572,383,1.30495,2003-04-28,
1572,415,2.6098899999999996,2003-04-28,
1573,333,0.24,1997-05-01,
1573,341,0.38884,1997-05-01,
1573,383,0.48605,2003-04-29,
1573,415,0.9721,2003-04-29,
1573,1040,0.96,2003-04-29,
1573,1030,0.48,2004-07-13,
1573,1457,1.4,2004-07-13,
1574,341,1.0354999999999999,1997-05-01,
1574,383,1.2943799999999999,2003-04-29,
1574,415,2.5887599999999997,2003-04-29,
1574,388,1.5532599999999999,2004-02-19,
1575,341,1.08199,1997-05-01,
1575,383,1.35249,2003-04-29,
1575,415,2.7049900000000004,2003-04-29,
1575,388,1.6229900000000002,2004-02-19,
1576,341,1.06932,1999-06-08,
1576,383,1.3366399999999998,2003-04-29,
1576,415,2.67329,2003-04-29,
1577,341,0.59172,1997-05-01,
1577,383,0.73964,2003-04-29,
1577,415,1.47929,2003-04-29,
1577,1457,1.4,2004-02-19,
1577,478,0.048499999999999995,2007-07-23,
1577,333,0.485,2007-07-23,
1578,341,0.69738,1997-05-01,
1578,110,0.55,2015-01-23,
1578,383,0.8717199999999999,2003-04-29,
1578,415,0.73688,2003-04-29,
1578,1457,1.4,2004-02-19,
1579,110,0.06,1997-05-01,
1579,341,1.03128,1997-05-01,
1579,383,1.2891,2003-04-29,
1579,415,2.57819,2003-04-29,
1579,1041,0.9,2003-04-29,
1579,1457,1.4,2004-07-14,
1580,341,1.00592,1997-05-01,
1580,383,1.2594,2003-04-29,
1580,415,2.51479,2003-04-29,
1580,640,0.60451,2004-02-19,
1581,371,0.6973,1997-05-01,
1581,971,0.8717199999999999,2003-04-29,
1581,979,1.74345,2003-04-29,
1581,1457,1.4,2004-07-14,
1582,628,0.09,1997-05-01,
1582,341,0.57058,1997-05-01,
1582,383,0.7132299999999999,2003-04-29,
1582,415,1.4264599999999998,2003-04-29,
1582,1040,1.2,2003-04-29,
1582,1030,0.6,2004-07-14,
1582,1457,1.4,2004-07-14,
1583,633,0.7,2004-07-14,
1583,1457,1.4,2004-07-14,
1584,1457,1.4,2004-07-14,
1584,379,0.32444,2017-01-03,
1584,1011,0.40566,2017-01-03,
1584,1012,0.81111,2017-01-03,
1584,1312,0.19474,2017-01-10,
1585,509,0.69,2014-07-07,
1585,371,0.7608199999999999,2014-07-07,
1585,971,0.9510200000000001,2014-07-07,
1585,979,1.9020400000000002,2014-07-07,
1585,1457,1.4,2004-02-19,
1586,110,0.19,1997-05-01,
1586,1042,0.95,2003-04-29,
1586,1457,1.4,2004-02-19,
1587,161,0.58,1997-05-01,
1587,144,0.84,1997-05-01,
1587,617,0.89603,2003-04-29,
1587,1037,1.12003,2003-04-29,
1587,1038,2.2400700000000002,2003-04-29,
1587,1043,0.07,2003-04-29,
1587,1461,0.55,2004-02-19,
1589,341,1.03128,1999-06-08,
1589,383,1.2891,2003-04-29,
1589,385,0.15469,2003-04-29,
1589,415,2.57819,2003-04-29,
1589,439,0.051559999999999995,2004-02-19,
1590,341,1.03145,2016-08-18,
1590,383,1.2893100000000002,2016-08-18,
1590,385,0.15472,2018-08-10,
1590,415,2.57863,2016-08-18,
1590,439,0.05157,2016-08-18,
1591,341,1.03128,1999-06-08,
1591,383,1.2891,2003-04-29,
1591,385,0.15469,2003-04-29,
1591,415,2.57819,2003-04-29,
1591,439,0.051559999999999995,2004-02-19,
1592,439,0.020409999999999998,1997-05-01,
1592,385,0.06081,1997-05-01,
1592,1481,0.04,2011-04-21,
1593,115,0.67,1997-05-01,
1593,1461,0.55,2004-02-20,
1594,341,1.03973,1999-06-08,
1594,383,1.29662,2003-04-29,
1594,415,2.59932,2003-04-29,
1594,439,0.05187,2004-02-20,
1595,341,1.03973,1999-06-08,
1595,383,1.29966,2003-04-29,
1595,385,0.15596,2003-04-29,
1595,415,2.59932,2003-04-29,
1595,439,0.05199,2004-02-19,
1596,110,0.096,1997-05-01,
1596,341,0.80304,1997-05-01,
1596,333,0.96,2005-04-14,
1596,383,1.0038,2003-04-29,
1596,415,2.00761,2003-04-29,
1596,1457,1.4,2004-02-20,
1597,110,0.025,2001-11-22,
1597,333,0.25,2003-04-29,
1597,1456,0.4,2004-02-20,
1598,1019,0.6213000000000001,1997-05-01,
1598,1457,1.4,2004-02-20,
1598,1017,0.7766299999999999,2003-04-30,
1598,1018,1.5532499999999998,2003-04-30,
1599,110,0.032,1997-05-01,
1599,1030,0.64,2003-04-30,
1599,1457,1.4,2004-02-20,
1600,1456,0.4,2017-03-17,
1600,640,0.31171,2010-01-26,
1600,341,0.55284,2010-01-26,
1600,414,1.24389,2017-04-11,
1600,383,0.6910599999999999,2010-01-26,
1600,415,1.3821,2010-01-26,
1600,336,0.0567,2010-01-26,
1601,143,0.2,2003-04-30,
1601,347,0.62975,2003-04-30,
1601,509,0.16,2003-04-30,
1601,1046,0.136,2003-04-30,
1601,1015,0.78719,2003-04-30,
1601,1016,1.57439,2003-04-30,
1601,1042,0.5,2004-07-14,
1601,1457,1.4,2004-07-14,
1602,110,8.46,1997-05-01,
1602,1465,1.0575,2004-02-20,
1602,1457,1.4,2004-02-20,
1603,371,0.69738,1997-05-01,
1603,110,2.07,1997-05-01,
1603,971,0.8717199999999999,2003-04-30,
1603,979,1.74345,2003-04-30,
1603,1459,1.035,2004-02-20,
1603,1457,1.4,2004-02-20,
1604,347,0.71851,1997-05-01,
1604,312,1.64,1997-05-01,
1604,1015,0.8981399999999999,2003-04-30,
1604,1016,1.7962799999999999,2003-04-30,
1604,1047,16.4,2003-04-30,
1604,1466,1.5,2004-02-20,
1605,347,0.71851,1997-05-01,
1605,1048,1.38,2003-04-30,
1605,1049,0.7481,2003-04-30,
1605,1052,10.0,2003-04-30,
1605,1053,12.8,2003-04-30,
1605,1054,1.25,2003-04-30,
1605,1055,1.6,2003-04-30,
1605,1015,0.8981399999999999,2003-04-30,
1605,1016,1.7962799999999999,2003-04-30,
1605,1466,1.5,2004-02-20,
1605,1050,0.93512,2003-04-30,
1605,1051,1.87025,2003-04-30,
1606,1019,0.73119,1997-05-01,
1606,1466,1.5,2004-02-20,
1606,1017,0.91399,2003-05-01,
1606,1018,1.82798,2003-05-01,
1610,341,0.59172,1997-05-01,
1610,333,0.15,1997-05-01,
1610,383,0.73964,2003-05-01,
1610,415,1.47929,2003-05-01,
1610,1457,1.4,2004-02-20,
1611,371,0.58326,1997-05-01,
1611,117,1.36,1997-05-01,
1611,971,0.7290800000000001,2003-05-01,
1611,979,1.4581600000000001,2003-05-01,
1611,1457,1.4,2004-02-20,
1612,341,0.59172,1997-05-01,
1612,333,0.11,1997-05-01,
1612,383,0.73964,2003-05-01,
1612,415,1.47929,2003-05-01,
1612,1466,1.5,2004-02-20,
1613,553,0.032,1997-05-01,
1613,139,0.044000000000000004,1997-05-01,
1613,385,0.085,2003-05-01,
1613,1467,0.15,2004-02-20,
1613,1290,0.5706,2008-04-28,
1614,290,0.15,2003-05-01,
1614,504,0.083,1997-05-01,
1614,1467,0.15,2004-02-20,
1614,1290,0.5706,2008-04-30,
1614,502334,0.16,2007-08-13,
1615,617,0.76078,1997-05-01,
1615,119,1.21,1997-05-01,
1615,1037,0.95097,2003-05-01,
1615,1038,1.90194,2003-05-01,
1615,1457,1.4,2004-02-20,
1616,122,1.4,1997-05-01,
1616,617,0.69738,1997-05-01,
1616,1037,0.8717199999999999,2003-05-01,
1616,1038,1.74345,2003-05-01,
1616,1457,1.4,2004-02-20,
1617,617,0.78191,1997-05-01,
1617,120,1.51,1997-05-01,
1617,1037,0.9773900000000001,2003-05-01,
1617,1038,1.9547800000000002,2003-05-01,
1617,1457,1.4,2004-02-20,
1618,341,0.71851,1997-05-01,
1618,110,1.59,1997-05-01,
1618,383,0.8981399999999999,2003-05-01,
1618,415,1.7962799999999999,2003-05-01,
1618,1457,1.4,2004-02-20,
1619,341,1.04818,1999-06-08,
1619,383,1.31023,2003-05-01,
1619,415,2.62046,2003-05-01,
1620,341,1.05241,1999-06-08,
1620,383,1.31551,2003-05-01,
1620,415,2.63102,2003-05-01,
1621,439,0.020409999999999998,1997-05-01,
1621,385,0.06081,1997-05-01,
1621,1481,0.04,2011-04-21,
1622,341,1.04396,1999-06-08,
1622,383,1.30495,2003-05-01,
1622,415,2.6098899999999996,2003-05-01,
1623,617,0.82418,1997-05-01,
1623,1056,0.88,2015-01-23,
1623,1057,0.76,2015-01-23,
1623,1058,1.2,2015-01-23,
1623,1037,1.0302200000000001,2003-05-01,
1623,1038,2.0604400000000003,2003-05-01,
1623,1457,1.4,2004-02-23,
1624,341,1.04396,1999-06-08,
1624,383,1.30495,2003-05-01,
1624,415,2.6098899999999996,2003-05-01,
1625,341,1.05241,1999-09-07,
1625,383,1.31551,2003-05-01,
1625,415,2.63102,2003-05-01,
1628,347,0.59172,1997-05-01,
1628,357,0.9721,2003-05-01,
1628,1061,3.8,2003-05-01,
1628,1062,3.04,2003-05-01,
1628,1063,1.52,2003-05-01,
1628,1060,2.43026,2003-05-01,
1628,319,1.525,2004-02-20,
1628,1457,1.4,2004-02-20,
1628,1015,0.73964,2003-05-01,
1628,1016,1.47929,2003-05-01,
1628,1059,1.21513,2003-05-01,
1629,341,1.05664,1999-06-08,
1629,383,1.3207900000000001,2003-05-01,
1629,415,2.64159,2003-05-01,
1630,110,0.18,1997-05-01,
1630,341,0.9974599999999999,2003-05-01,
1630,383,1.24683,2003-05-01,
1630,415,2.49366,2003-05-01,
1630,1462,0.36,2004-07-14,
1630,1457,1.4,2004-07-14,
1631,341,1.04396,1999-06-08,
1631,383,1.30495,2003-05-01,
1631,415,2.6098899999999996,2003-05-01,
1632,341,1.04396,1999-06-08,
1632,383,1.30495,2003-05-01,
1632,415,2.6098899999999996,2003-05-01,
1633,341,1.05664,2003-05-01,
1633,1064,1.04818,2003-05-01,
1633,1067,0.98,2003-05-01,
1633,388,1.5722800000000001,2004-02-20,
1633,383,1.3207900000000001,2003-05-01,
1633,415,2.64159,2003-05-01,
1633,1065,1.31023,2003-05-01,
1633,1066,2.62046,2003-05-01,
1634,1064,1.04396,1997-05-01,
1634,388,1.5659399999999999,2004-02-20,
1634,1065,1.30495,2003-05-01,
1634,1066,2.6098899999999996,2003-05-01,
1634,1067,0.98,2003-05-01,
1635,341,1.10735,2002-11-12,
1635,959,0.98,2023-05-26,
1635,388,1.66102,2004-02-20,
1635,383,1.38418,2003-05-01,
1635,415,2.76839,2003-05-01,
1636,959,0.98,2023-05-26,
1636,1064,1.10735,1997-05-01,
1636,388,1.66103,2004-02-20,
1636,1065,1.38419,2003-05-01,
1636,1066,2.76839,2003-05-01,
1637,379,1.02282,1997-05-01,
1637,1011,1.27853,2003-05-01,
1637,1012,2.55706,2003-05-01,
1637,388,1.53424,2004-02-23,
1638,341,0.49028,1997-05-01,
1638,383,0.61285,2003-05-01,
1638,415,1.2257,2003-05-01,
1638,640,0.29417000000000004,2004-02-20,
1638,1456,0.4,2004-02-20,
1639,341,1.02282,1997-05-01,
1639,383,1.27853,2003-05-05,
1639,415,2.55706,2003-05-05,
1639,641,0.76712,2003-05-05,
1639,1456,0.4,2004-02-20,
1640,334,1.3,1997-05-01,
1640,354,0.67625,1997-05-01,
1640,1068,0.26,2003-05-05,
1640,1007,0.84531,2003-05-05,
1640,1010,1.69062,2003-05-05,
1640,1456,0.4,2004-02-20,
1641,341,1.09045,1997-05-01,
1641,383,1.3630600000000002,2003-05-05,
1641,415,2.7261200000000003,2003-05-05,
1641,641,0.81784,2003-05-05,
1641,640,0.65427,2011-05-19,
1642,341,1.14117,1997-05-01,
1642,383,1.4264599999999998,2003-05-05,
1642,415,2.8529199999999997,2003-05-05,
1642,641,0.85587,2003-05-05,
1642,640,0.6847,2011-05-19,
1643,1022,1.05664,1997-05-01,
1643,704,1.55,2003-05-05,
1643,1020,1.3207900000000001,2003-05-05,
1643,1021,2.64159,2003-05-05,
1643,1457,1.4,2004-02-20,
1644,341,1.05241,1999-06-08,
1644,383,1.31551,2003-05-05,
1644,415,2.63102,2003-05-05,
1645,354,1.04818,1997-05-01,
1645,959,0.76,2023-05-26,
1645,1007,1.31023,2003-05-05,
1645,1010,2.62046,2003-05-05,
1645,388,1.5722800000000001,2004-02-23,
1646,354,1.04396,1997-05-01,
1646,959,0.76,2003-05-05,
1646,1007,1.30495,2003-05-05,
1646,415,2.6098899999999996,2003-05-05,
1646,388,1.5659399999999999,2004-02-23,
1647,341,1.12426,2003-05-05,
1647,959,0.76,2023-05-26,
1647,383,1.40533,2003-05-05,
1647,415,2.81065,2003-05-05,
1647,388,1.6864,2004-02-23,
1648,354,1.12426,2023-05-26,
1648,959,0.79,2023-05-26,
1648,1010,2.81065,2003-05-05,
1648,1007,1.40533,2003-05-05,
1648,388,1.68639,2004-02-23,
1649,334,1.75,1997-05-01,
1649,354,0.76078,2003-05-05,
1649,1068,0.35,2003-05-06,
1649,1007,0.95097,2003-05-05,
1649,1010,1.90194,2003-05-05,
1649,1456,0.4,2004-02-23,
1650,341,1.0777700000000001,1997-05-01,
1650,383,1.34721,2003-05-06,
1650,415,2.69442,2003-05-06,
1650,641,0.80833,2003-05-06,
1650,640,0.64666,2011-05-19,
1651,354,1.18343,1997-05-01,
1651,1007,1.47929,2003-05-06,
1651,1010,2.95858,2003-05-06,
1651,1070,0.8875700000000001,2003-05-06,
1651,640,0.71006,2011-05-19,
1652,341,1.05664,1999-06-08,
1652,383,1.3207900000000001,2003-05-06,
1652,415,2.64159,2003-05-06,
1653,117,1.68,2023-05-26,
1653,1457,1.4,2004-02-23,
1654,110,0.34,1997-05-01,
1654,1456,0.4,2004-02-23,
1655,110,0.25,1997-05-01,
1655,1462,0.5,2004-07-14,
1655,1457,1.4,2004-07-14,
1656,1071,1.0354999999999999,1997-05-01,
1656,1072,1.2943799999999999,2003-05-06,
1656,1073,2.5887599999999997,2003-05-06,
1656,1457,1.4,2004-02-23,
1657,341,1.05664,1999-06-08,
1657,383,1.3207900000000001,2003-05-06,
1657,415,2.64159,2003-05-06,
1658,341,1.2174500000000001,1999-06-08,
1658,383,1.52181,2003-04-28,
1659,341,1.05664,1999-06-08,
1659,383,1.3207900000000001,2003-05-06,
1659,415,2.64159,2003-05-06,
1660,110,0.07,1997-05-01,
1660,341,0.73119,1997-05-01,
1660,383,0.91399,2003-05-06,
1660,415,1.82798,2003-05-06,
1660,1457,1.4,2004-02-23,
1661,371,0.6255299999999999,1997-05-01,
1661,509,1.79,1997-05-01,
1661,971,0.78191,2003-05-06,
1661,979,1.56382,2003-05-06,
1661,1457,1.4,2004-02-23,
1662,371,0.65089,1997-05-01,
1662,357,0.84531,2003-05-06,
1662,971,0.81361,2003-05-06,
1662,979,1.62722,2003-05-06,
1662,1059,1.05664,2003-05-06,
1662,1060,2.11327,2003-05-06,
1662,1457,1.4,2004-02-23,
1663,957,0.46,2002-11-12,
1663,364,1.05241,2002-11-12,
1663,1026,1.31551,2003-05-06,
1663,1028,2.63102,2003-05-06,
1663,388,1.5786099999999998,2004-02-23,
1664,957,0.46,2002-11-12,
1664,364,1.06509,2002-11-12,
1664,1026,1.3313599999999999,2003-05-06,
1664,1028,2.6627199999999998,2003-05-06,
1664,388,1.59763,2004-02-23,
1665,957,0.46,2002-11-12,
1665,364,1.09045,2002-11-12,
1665,1026,1.3630600000000002,2003-05-06,
1665,1028,2.7261200000000003,2003-05-06,
1665,388,1.6356700000000002,2004-02-23,
1666,364,1.10313,2002-11-12,
1666,1026,1.3789099999999999,2003-05-07,
1666,1028,2.7578199999999997,2003-05-07,
1666,388,1.65469,2004-02-23,
1667,502514,2.82,2014-01-29,
1667,1097,1.41,2014-01-29,
1667,1457,1.4,2004-02-23,
1667,502509,0.7354600000000001,2014-01-29,
1667,502510,0.91932,2014-01-29,
1667,502511,1.83864,2014-01-29,
1667,502512,0.44127000000000005,2014-01-29,
1668,110,1.03,1997-05-01,
1668,341,0.62975,2003-05-07,
1668,383,0.78719,2003-05-07,
1668,415,1.57439,2003-05-07,
1668,1457,1.4,2004-02-23,
1669,341,0.98906,2014-05-05,
1669,1034,0.86,2023-05-26,
1669,383,1.2362600000000001,2003-05-07,
1669,415,2.47265,2014-05-05,
1669,388,1.4835900000000002,2014-05-05,
1670,341,0.5579,1997-05-01,
1670,383,0.69738,2003-05-07,
1670,415,1.39476,2003-05-07,
1670,640,0.33474,2003-05-07,
1670,1456,0.4,2004-02-23,
1671,341,1.18343,1997-05-01,
1671,383,1.47929,2003-05-07,
1671,415,2.95858,2003-05-07,
1671,641,0.8875700000000001,2003-05-07,
1671,1456,0.4,2004-02-23,
1671,640,0.7101000000000001,2013-04-08,
1672,364,1.04818,2023-05-26,
1672,1026,1.31023,2003-05-07,
1672,1028,2.62046,2003-05-07,
1672,640,0.62891,2011-05-19,
1672,641,0.7861400000000001,2003-05-07,
1673,341,1.08199,1999-06-08,
1673,383,1.35249,2003-05-07,
1673,415,2.7049900000000004,2003-05-07,
1674,112,6.09,1997-05-01,
1674,617,0.80304,1997-05-01,
1674,1037,1.0038,2003-05-07,
1674,1038,2.00761,2003-05-07,
1674,1457,1.4,2004-02-23,
1675,110,0.92,1997-05-01,
1675,1457,1.4,2004-02-23,
1676,341,1.08199,1997-05-01,
1676,383,1.35249,2003-05-07,
1676,415,2.7049900000000004,2003-05-07,
1676,388,1.6229900000000002,2004-02-23,
1677,1019,1.05664,1997-05-01,
1677,1017,1.3207900000000001,2003-05-07,
1677,1018,2.64159,2003-05-07,
1677,1457,1.4,2004-02-23,
1678,348,0.57904,1997-05-01,
1678,968,0.7238,2003-05-07,
1678,976,1.44759,2003-05-07,
1678,1457,1.4,2004-02-23,
1679,341,1.01437,1997-05-01,
1679,383,1.26796,2003-05-07,
1679,415,2.53593,2003-05-07,
1679,1457,1.4,2004-02-23,
1680,341,0.24091,1997-05-01,
1680,383,0.30114,2003-05-07,
1680,415,0.60228,2003-05-07,
1680,1457,1.4,2004-07-14,
1681,1457,1.4,2004-07-14,
1682,366,1.0186,1997-05-01,
1682,118,1.7044,1997-05-01,
1682,1076,1.27325,2003-05-07,
1682,1077,2.54649,2003-05-07,
1682,1469,0.8522,2004-02-23,
1682,1457,1.4,2004-02-23,
1683,110,2.25,1997-05-01,
1683,1459,1.125,2004-02-23,
1683,1457,1.4,2004-02-23,
1684,366,0.95097,1997-05-01,
1684,1078,6.25,1997-05-01,
1684,1076,1.18872,2003-05-07,
1684,1077,2.37743,2003-05-07,
1684,1457,1.4,2004-02-23,
1685,341,1.07354,1997-05-01,
1685,383,1.34193,2003-05-07,
1685,415,2.68385,2003-05-07,
1685,388,1.6103200000000002,2004-02-23,
1686,1022,1.0777700000000001,1997-05-01,
1686,1020,1.34721,2003-05-07,
1686,1021,2.69442,2003-05-07,
1686,1457,1.4,2004-02-23,
1687,1022,1.0777700000000001,2003-05-08,
1687,1020,1.34721,2003-05-08,
1687,1021,2.69442,2003-05-08,
1687,1457,1.4,2004-02-23,
1688,366,1.05664,1997-05-01,
1688,123,1.55738,1997-05-01,
1688,1076,1.3207900000000001,2003-05-08,
1688,1077,2.64159,2003-05-08,
1688,1457,1.4,2004-02-23,
1689,366,0.50719,1997-05-01,
1689,501,0.01963,1997-05-01,
1689,1076,0.63398,2003-05-08,
1689,1077,1.26796,2003-05-08,
1689,1457,1.4,2004-02-23,
1690,341,1.08622,1997-05-01,
1690,383,1.35778,2003-05-08,
1690,415,2.71555,2003-05-08,
1690,388,1.62933,2004-02-19,
1691,348,0.64243,2003-05-08,
1691,968,0.80304,2003-05-08,
1691,976,1.60609,2003-05-08,
1691,1466,1.5,2004-02-23,
1691,553,18.25,2015-07-20,
1691,160,27.93,2015-07-20,
1691,139,37.54,2018-01-30,
1692,110,0.5,1997-05-01,
1692,367,1.02705,1997-05-01,
1692,1013,1.28381,2003-05-08,
1692,1014,2.56762,2003-05-08,
1692,1462,1.0,2004-02-18,
1692,1457,1.4,2004-02-18,
1693,124,2.75,1997-05-01,
1693,500,1.22,1997-05-01,
1693,1457,1.4,2004-02-23,
1694,341,1.06086,1999-06-08,
1694,383,1.3260800000000001,2003-05-08,
1694,415,2.6521600000000003,2003-05-08,
1696,371,0.46072,2014-07-02,
1696,343,0.52832,2003-05-09,
1696,1081,1.82,2014-07-02,
1696,1082,2.23,2014-07-02,
1696,502600,1.49,2014-07-02,
1696,1031,0.6604000000000001,2003-05-09,
1696,1032,1.3207900000000001,2003-05-09,
1696,971,0.5759000000000001,2014-07-02,
1696,979,1.15179,2014-07-02,
1696,1457,1.4,2004-07-14,
1696,502602,1.01,2014-07-02,
1697,371,0.46492,1997-05-01,
1697,971,0.58115,2003-05-09,
1697,979,1.1623,2003-05-09,
1697,1457,1.4,2004-02-18,
1697,502600,1.32,2014-07-31,
1697,502601,1.61,2014-07-31,
1697,502428,2.16,2014-07-31,
1698,371,0.72274,1997-05-01,
1698,971,0.90342,2003-05-09,
1698,979,1.80685,2003-05-09,
1698,1457,1.4,2004-02-18,
1699,371,0.86221,1997-05-01,
1699,971,1.0777700000000001,2003-05-09,
1699,979,2.1555400000000002,2003-05-09,
1699,388,1.29332,2004-02-13,
1700,341,1.03128,1997-05-01,
1700,383,1.2891,2003-05-09,
1700,415,2.57819,2003-05-09,
1700,388,1.54691,2004-02-18,
1701,341,1.03978,2018-10-11,
1701,383,1.29973,2018-10-11,
1701,415,2.5995,2018-10-11,
1701,388,1.5596700000000001,2018-10-11,
1702,341,0.50296,1997-05-01,
1702,383,0.6286999999999999,2003-05-09,
1702,415,1.2573999999999999,2003-05-09,
1702,640,0.30178,2003-05-09,
1702,1456,0.4,2004-02-18,
1702,1562,0.035,2007-06-14,
1702,1458,0.21,2007-06-14,
1703,341,1.05241,1997-05-01,
1703,383,1.31551,2003-05-09,
1703,415,2.63102,2003-05-09,
1703,641,0.78931,2003-05-09,
1703,1456,0.4,2004-02-18,
1704,357,0.9510200000000001,2014-07-07,
1704,371,0.6340100000000001,2014-07-07,
1704,971,0.79252,2014-07-07,
1704,979,1.58503,2014-07-07,
1704,1059,1.18878,2014-07-07,
1704,1060,2.37755,2014-07-07,
1704,1084,0.81,2003-05-09,
1704,1085,1.01,2003-05-09,
1704,1086,1.18,2003-05-09,
1704,1087,1.36,2003-05-09,
1704,1088,1.52,2003-05-09,
1704,1457,1.4,2004-02-18,
1705,341,0.61285,1997-05-01,
1705,383,0.76606,2003-05-09,
1705,415,1.53212,2003-05-09,
1705,1089,0.68,2003-05-09,
1705,1457,1.4,2004-02-18,
1706,1019,0.65511,1997-05-01,
1706,1017,0.81889,2003-05-09,
1706,1018,1.6377899999999999,2003-05-09,
1706,1457,1.4,2004-02-18,
1707,341,1.06509,1997-05-01,
1707,383,1.3313599999999999,2003-05-09,
1707,415,2.6627199999999998,2003-05-09,
1707,388,1.59763,2004-02-18,
1708,364,1.06509,1997-05-01,
1708,1026,1.3313599999999999,2003-05-09,
1708,1028,2.6627199999999998,2003-05-09,
1708,388,1.59763,2004-02-18,
1709,341,0.47337,1997-05-01,
1709,383,0.59172,2003-05-09,
1709,415,1.18343,2003-05-09,
1709,1457,1.4,2004-07-14,
1710,333,0.71,2015-01-23,
1710,628,0.249,2003-05-09,
1710,1090,0.62133,2015-01-23,
1710,1091,0.77666,2015-01-23,
1710,1092,1.5533299999999999,2015-01-23,
1710,1456,0.4,2004-02-18,
1710,110,0.071,2015-01-23,
1711,1058,0.64,2023-05-26,
1711,1095,0.4,2003-05-09,
1711,1463,0.5,2004-02-19,
1711,1464,1.0,2004-02-19,
1711,1456,0.4,2004-02-19,
1712,341,1.05241,1997-05-01,
1712,383,1.31551,2003-05-09,
1712,415,2.63102,2003-05-09,
1712,388,1.57862,2004-02-19,
1713,341,1.06509,1997-05-01,
1713,383,1.3313599999999999,2003-05-09,
1713,415,2.6627199999999998,2003-05-09,
1713,388,1.5976400000000002,2004-02-19,
1714,617,0.9721,1997-05-01,
1714,1037,1.21513,2003-05-09,
1714,1038,2.43026,2003-05-09,
1714,1096,1.66,2003-05-09,
1714,1097,1.28,2003-05-09,
1714,1098,1.0,2003-05-09,
1714,1457,1.4,2004-02-19,
1715,617,0.9721,1997-05-01,
1715,320,1.18,1997-05-01,
1715,1037,1.21513,2003-05-09,
1715,1038,2.43026,2003-05-09,
1715,1457,1.4,2004-02-19,
1716,341,1.04396,1999-06-08,
1716,383,1.30495,2003-05-09,
1716,415,2.6098899999999996,2003-05-09,
1717,341,1.04396,1999-06-08,
1717,383,1.30495,2003-05-09,
1717,415,2.6098899999999996,2003-05-09,
1718,333,0.5,1997-05-01,
1718,1030,0.98,2004-02-19,
1718,1457,1.4,2004-02-19,
1718,1099,0.6382099999999999,2006-10-24,
1718,1100,0.7977599999999999,2006-10-24,
1718,1101,1.5955199999999998,2006-10-24,
1719,341,1.2174500000000001,2003-04-28,
1719,383,1.52181,2003-04-28,
1720,341,1.05664,2003-05-27,
1720,383,1.3207900000000001,2003-05-27,
1720,415,2.64159,2003-05-27,
1721,347,0.67625,1997-05-01,
1721,348,0.6593399999999999,2003-05-27,
1721,1048,1.38,2003-05-27,
1721,1049,0.7481,2003-05-27,
1721,1107,8.14,2003-05-27,
1721,1108,1.02,2003-05-27,
1721,1109,5.52,2003-05-27,
1721,1110,0.69,2003-05-27,
1721,1111,4.41,2003-05-27,
1721,1112,0.55,2003-05-27,
1721,1466,1.5,2004-02-20,
1721,1015,0.84531,2003-05-27,
1721,1016,1.69062,2003-05-27,
1721,1050,0.93512,2003-05-27,
1721,1051,1.87025,2003-05-27,
1721,976,1.64835,2003-05-27,
1721,968,0.82418,2003-05-27,
1722,617,0.76078,1997-05-01,
1722,1113,1.84,2003-05-27,
1722,1114,1.31,2003-05-27,
1722,1115,0.96,2003-05-27,
1722,1457,1.4,2004-02-20,
1722,1037,0.95097,2003-05-27,
1722,1038,1.90194,2003-05-27,
1723,341,1.05241,1999-06-08,
1723,383,1.31551,2003-05-27,
1723,415,2.63102,2003-05-27,
1724,341,1.20034,2003-04-28,
1724,383,1.5004300000000002,2003-04-28,
1725,341,1.05241,1999-06-08,
1725,383,1.31551,2003-05-27,
1725,415,2.63102,2003-05-27,
1726,341,1.05241,1997-05-01,
1726,383,1.31551,2003-05-27,
1726,415,2.63102,2003-05-27,
1726,388,1.5786099999999998,2004-02-23,
1727,341,1.06509,1997-05-01,
1727,383,1.3313599999999999,2003-05-27,
1727,415,2.6627199999999998,2003-05-27,
1727,388,1.59763,2004-02-23,
1728,371,0.6509199999999999,2014-07-31,
